,action_i,action,cost,prob,user,tod
3103,3,food,-1.0,0.84000000834465,4,3
3104,2,music,-1.0,0.84000000834465,9,13
3105,1,sports,0.0,0.039999997913837494,2,13
3106,3,food,-1.0,0.84000000834465,2,19
3107,2,music,-1.0,0.84000000834465,3,3
3108,4,finance,-1.0,0.84000000834465,1,11
3109,3,food,-1.0,0.84000000834465,6,18
3110,3,food,-1.0,0.84000000834465,6,1
3111,4,finance,-1.0,0.84000000834465,1,16
3112,4,finance,-1.0,0.84000000834465,5,3
3113,4,finance,0.0,0.84000000834465,9,19
3114,4,finance,-1.0,0.84000000834465,7,15
3115,2,music,-1.0,0.84000000834465,3,13
3116,2,music,0.0,0.84000000834465,1,22
3117,4,finance,-1.0,0.84000000834465,5,18
3118,4,finance,-1.0,0.84000000834465,1,19
3119,3,food,-1.0,0.84000000834465,0,6
3120,3,food,-1.0,0.84000000834465,4,9
3121,3,food,-1.0,0.84000000834465,0,16
3122,3,food,-1.0,0.84000000834465,2,1
3123,1,sports,0.0,0.039999997913837494,0,22
3124,4,finance,-1.0,0.84000000834465,1,2
3125,2,music,0.0,0.84000000834465,3,16
3126,3,food,0.0,0.84000000834465,0,20
3127,4,finance,-1.0,0.84000000834465,3,7
3128,2,music,0.0,0.84000000834465,1,22
3129,4,finance,-1.0,0.84000000834465,7,19
3130,4,finance,-1.0,0.84000000834465,5,14
3131,3,food,-1.0,0.84000000834465,0,6
3132,2,music,0.0,0.039999997913837494,4,18
3133,1,sports,-1.0,0.039999997913837494,4,6
3134,4,finance,-1.0,0.84000000834465,5,8
3135,4,finance,-1.0,0.84000000834465,5,15
3136,3,food,-1.0,0.84000000834465,2,5
3137,3,food,-1.0,0.84000000834465,4,13
3138,4,finance,0.0,0.039999997913837494,8,5
3139,3,food,0.0,0.84000000834465,8,23
3140,4,finance,-1.0,0.84000000834465,5,18
3141,2,music,0.0,0.039999997913837494,6,17
3142,3,food,-1.0,0.84000000834465,6,8
3143,3,food,0.0,0.039999997913837494,5,0
3144,1,sports,0.0,0.84000000834465,1,21
3145,4,finance,-1.0,0.84000000834465,1,11
3146,4,finance,0.0,0.84000000834465,3,15
3147,3,food,0.0,0.84000000834465,8,23
3148,2,music,0.0,0.039999997913837494,5,1
3149,2,music,-1.0,0.84000000834465,9,2
3150,2,music,-1.0,0.84000000834465,9,9
3151,0,politics,0.0,0.039999997913837494,8,21
3152,2,music,-1.0,0.84000000834465,3,13
3153,3,food,-1.0,0.84000000834465,4,3
3154,2,music,0.0,0.84000000834465,9,16
3155,0,politics,0.0,0.039999997913837494,4,7
3156,3,food,-1.0,0.84000000834465,2,1
3157,4,finance,0.0,0.84000000834465,3,15
3158,4,finance,-1.0,0.84000000834465,7,3
3159,2,music,0.0,0.84000000834465,9,16
3160,3,food,0.0,0.84000000834465,4,20
3161,2,music,-1.0,0.039999997913837494,9,1
3162,2,music,0.0,0.039999997913837494,5,20
3163,2,music,-1.0,0.84000000834465,9,9
3164,4,finance,-1.0,0.84000000834465,5,5
3165,4,finance,-1.0,0.84000000834465,9,4
3166,4,finance,-1.0,0.84000000834465,5,19
3167,3,food,-1.0,0.84000000834465,2,0
3168,3,food,-1.0,0.84000000834465,4,9
3169,2,music,-1.0,0.84000000834465,9,6
3170,3,food,-1.0,0.84000000834465,4,18
3171,4,finance,0.0,0.84000000834465,9,19
3172,3,food,-1.0,0.84000000834465,6,4
3173,3,food,-1.0,0.84000000834465,8,10
3174,3,food,-1.0,0.84000000834465,6,10
3175,2,music,0.0,0.84000000834465,3,22
3176,3,food,-1.0,0.84000000834465,6,7
3177,2,music,-1.0,0.84000000834465,3,13
3178,4,finance,-1.0,0.84000000834465,5,9
3179,3,food,-1.0,0.84000000834465,4,12
3180,3,food,-1.0,0.84000000834465,8,13
3181,3,food,-1.0,0.84000000834465,2,19
3182,3,food,-1.0,0.84000000834465,0,10
3183,4,finance,0.0,0.039999997913837494,0,22
3184,3,food,-1.0,0.84000000834465,0,5
3185,2,music,-1.0,0.84000000834465,3,11
3186,4,finance,0.0,0.84000000834465,7,21
3187,4,finance,0.0,0.039999997913837494,8,9
3188,3,food,-1.0,0.84000000834465,0,2
3189,4,finance,0.0,0.84000000834465,5,21
3190,1,sports,-1.0,0.84000000834465,1,8
3191,3,food,0.0,0.84000000834465,4,21
3192,3,food,-1.0,0.84000000834465,4,1
3193,3,food,0.0,0.84000000834465,4,23
3194,3,food,-1.0,0.84000000834465,0,1
3195,4,finance,-1.0,0.84000000834465,7,3
3196,3,food,-1.0,0.84000000834465,8,2
3197,3,food,-1.0,0.84000000834465,8,14
3198,4,finance,-1.0,0.84000000834465,5,15
3199,3,food,-1.0,0.84000000834465,6,4
3200,3,food,0.0,0.84000000834465,0,21
3201,3,food,-1.0,0.84000000834465,2,8
3202,3,food,0.0,0.039999997913837494,9,6
3203,2,music,-1.0,0.84000000834465,3,10
3204,2,music,-1.0,0.84000000834465,9,9
3205,4,finance,-1.0,0.84000000834465,5,15
3206,0,politics,0.0,0.039999997913837494,4,17
3207,1,sports,0.0,0.039999997913837494,3,18
3208,4,finance,-1.0,0.84000000834465,1,5
3209,3,food,-1.0,0.84000000834465,6,19
3210,2,music,-1.0,0.84000000834465,1,1
3211,3,food,-1.0,0.84000000834465,6,6
3212,2,music,-1.0,0.84000000834465,9,8
3213,2,music,-1.0,0.84000000834465,9,9
3214,4,finance,0.0,0.039999997913837494,8,0
3215,2,music,-1.0,0.84000000834465,3,14
3216,2,music,0.0,0.039999997913837494,7,5
3217,3,food,-1.0,0.84000000834465,4,14
3218,3,food,0.0,0.84000000834465,2,20
3219,4,finance,0.0,0.039999997913837494,0,16
3220,2,music,-1.0,0.039999997913837494,9,0
3221,3,food,-1.0,0.84000000834465,4,13
3222,4,finance,-1.0,0.84000000834465,3,4
3223,4,finance,-1.0,0.84000000834465,5,16
3224,3,food,0.0,0.84000000834465,2,21
3225,2,music,0.0,0.84000000834465,9,15
3226,4,finance,-1.0,0.84000000834465,5,11
3227,3,food,-1.0,0.84000000834465,0,2
3228,3,food,-1.0,0.84000000834465,0,11
3229,4,finance,-1.0,0.84000000834465,5,2
3230,2,music,0.0,0.84000000834465,1,22
3231,4,finance,-1.0,0.84000000834465,5,15
3232,3,food,-1.0,0.84000000834465,4,3
3233,4,finance,0.0,0.84000000834465,7,23
3234,3,food,-1.0,0.84000000834465,0,13
3235,2,music,0.0,0.84000000834465,9,17
3236,3,food,-1.0,0.84000000834465,6,8
3237,3,food,-1.0,0.84000000834465,4,8
3238,3,food,-1.0,0.84000000834465,0,9
3239,1,sports,0.0,0.039999997913837494,3,3
3240,1,sports,0.0,0.039999997913837494,3,15
3241,3,food,-1.0,0.84000000834465,0,17
3242,1,sports,0.0,0.039999997913837494,3,10
3243,4,finance,0.0,0.039999997913837494,4,5
3244,3,food,0.0,0.84000000834465,0,22
3245,3,food,-1.0,0.84000000834465,2,9
3246,4,finance,-1.0,0.84000000834465,5,4
3247,2,music,-1.0,0.84000000834465,3,14
3248,4,finance,-1.0,0.84000000834465,0,12
3249,3,food,0.0,0.84000000834465,8,23
3250,3,food,-1.0,0.84000000834465,2,13
3251,2,music,0.0,0.039999997913837494,4,1
3252,4,finance,0.0,0.84000000834465,3,17
3253,3,food,-1.0,0.84000000834465,4,15
3254,3,food,-1.0,0.84000000834465,8,0
3255,0,politics,0.0,0.039999997913837494,1,5
3256,0,politics,-1.0,0.039999997913837494,6,13
3257,3,food,0.0,0.84000000834465,8,22
3258,1,sports,0.0,0.039999997913837494,2,22
3259,4,finance,-1.0,0.84000000834465,7,3
3260,4,finance,0.0,0.84000000834465,5,20
3261,3,food,-1.0,0.84000000834465,0,8
3262,3,food,-1.0,0.84000000834465,0,4
3263,4,finance,-1.0,0.84000000834465,3,7
3264,2,music,-1.0,0.84000000834465,9,5
3265,3,food,-1.0,0.84000000834465,6,4
3266,3,food,-1.0,0.84000000834465,0,10
3267,3,food,-1.0,0.84000000834465,4,19
3268,4,finance,0.0,0.84000000834465,3,19
3269,1,sports,0.0,0.039999997913837494,2,23
3270,0,politics,0.0,0.039999997913837494,8,1
3271,1,sports,-1.0,0.039999997913837494,8,9
3272,1,sports,-1.0,0.039999997913837494,6,8
3273,1,sports,-1.0,0.039999997913837494,6,7
3274,2,music,0.0,0.84000000834465,9,15
3275,2,music,0.0,0.039999997913837494,6,16
3276,4,finance,0.0,0.039999997913837494,4,16
3277,3,food,-1.0,0.84000000834465,4,17
3278,2,music,0.0,0.84000000834465,9,15
3279,4,finance,-1.0,0.84000000834465,3,4
3280,3,food,-1.0,0.84000000834465,2,11
3281,3,food,-1.0,0.84000000834465,4,2
3282,4,finance,0.0,0.039999997913837494,6,15
3283,3,food,-1.0,0.84000000834465,8,3
3284,3,food,-1.0,0.84000000834465,0,8
3285,3,food,-1.0,0.84000000834465,2,19
3286,0,politics,0.0,0.039999997913837494,6,23
3287,4,finance,-1.0,0.84000000834465,5,14
3288,4,finance,0.0,0.039999997913837494,8,13
3289,2,music,-1.0,0.84000000834465,3,14
3290,4,finance,-1.0,0.039999997913837494,3,5
3291,0,politics,-1.0,0.84000000834465,3,8
3292,1,sports,0.0,0.039999997913837494,0,17
3293,3,food,0.0,0.84000000834465,6,23
3294,4,finance,-1.0,0.84000000834465,5,11
3295,2,music,-1.0,0.039999997913837494,3,0
3296,3,food,-1.0,0.84000000834465,6,5
3297,4,finance,0.0,0.84000000834465,7,22
3298,4,finance,0.0,0.039999997913837494,4,6
3299,4,finance,0.0,0.84000000834465,5,23
3300,3,food,-1.0,0.84000000834465,6,11
3301,3,food,-1.0,0.84000000834465,6,19
3302,4,finance,-1.0,0.84000000834465,3,12
3303,3,food,-1.0,0.84000000834465,4,4
3304,3,food,-1.0,0.84000000834465,2,15
3305,3,food,-1.0,0.84000000834465,6,17
3306,4,finance,-1.0,0.84000000834465,7,17
3307,2,music,-1.0,0.84000000834465,9,8
3308,3,food,-1.0,0.84000000834465,6,4
3309,3,food,-1.0,0.84000000834465,6,14
3310,3,food,0.0,0.039999997913837494,3,2
3311,4,finance,0.0,0.039999997913837494,1,20
3312,2,music,0.0,0.84000000834465,9,22
3313,4,finance,-1.0,0.84000000834465,7,14
3314,3,food,0.0,0.84000000834465,6,20
3315,2,music,0.0,0.039999997913837494,5,7
3316,2,music,-1.0,0.039999997913837494,1,13
3317,1,sports,-1.0,0.84000000834465,0,6
3318,4,finance,-1.0,0.84000000834465,5,9
3319,4,finance,-1.0,0.039999997913837494,3,2
3320,2,music,-1.0,0.84000000834465,9,5
3321,2,music,-1.0,0.84000000834465,3,11
3322,2,music,-1.0,0.84000000834465,9,9
3323,3,food,-1.0,0.84000000834465,0,13
3324,3,food,-1.0,0.84000000834465,2,4
3325,2,music,-1.0,0.84000000834465,9,14
3326,4,finance,-1.0,0.84000000834465,7,13
3327,0,politics,-1.0,0.039999997913837494,3,12
3328,1,sports,-1.0,0.039999997913837494,2,1
3329,3,food,-1.0,0.84000000834465,4,4
3330,2,music,-1.0,0.84000000834465,1,14
3331,0,politics,0.0,0.84000000834465,9,21
3332,2,music,-1.0,0.84000000834465,3,14
3333,1,sports,-1.0,0.039999997913837494,6,3
3334,4,finance,-1.0,0.84000000834465,0,12
3335,3,food,0.0,0.84000000834465,6,20
3336,4,finance,-1.0,0.84000000834465,1,19
3337,2,music,-1.0,0.84000000834465,9,8
3338,3,food,0.0,0.84000000834465,2,23
3339,3,food,-1.0,0.84000000834465,0,0
3340,4,finance,-1.0,0.84000000834465,1,13
3341,2,music,0.0,0.039999997913837494,8,11
3342,3,food,-1.0,0.84000000834465,4,12
3343,3,food,-1.0,0.84000000834465,2,7
3344,3,food,-1.0,0.84000000834465,4,5
3345,1,sports,0.0,0.039999997913837494,3,15
3346,2,music,0.0,0.84000000834465,9,23
3347,3,food,-1.0,0.84000000834465,2,16
3348,4,finance,-1.0,0.84000000834465,7,6
3349,1,sports,0.0,0.039999997913837494,5,17
3350,0,politics,-1.0,0.84000000834465,6,4
3351,2,music,-1.0,0.84000000834465,3,10
3352,3,food,-1.0,0.84000000834465,2,16
3353,3,food,-1.0,0.84000000834465,0,13
3354,4,finance,-1.0,0.84000000834465,7,2
3355,3,food,-1.0,0.84000000834465,4,14
3356,4,finance,-1.0,0.84000000834465,7,15
3357,3,food,0.0,0.84000000834465,6,20
3358,3,food,-1.0,0.84000000834465,8,15
3359,3,food,-1.0,0.84000000834465,0,19
3360,3,food,-1.0,0.84000000834465,6,15
3361,2,music,-1.0,0.84000000834465,9,6
3362,3,food,-1.0,0.84000000834465,0,13
3363,1,sports,-1.0,0.84000000834465,8,9
3364,1,sports,-1.0,0.84000000834465,8,9
3365,4,finance,-1.0,0.84000000834465,5,17
3366,4,finance,-1.0,0.84000000834465,7,18
3367,0,politics,0.0,0.039999997913837494,9,17
3368,4,finance,0.0,0.84000000834465,5,23
3369,3,food,-1.0,0.84000000834465,2,12
3370,3,food,-1.0,0.84000000834465,0,2
3371,3,food,-1.0,0.84000000834465,4,16
3372,2,music,0.0,0.84000000834465,3,20
3373,3,food,0.0,0.84000000834465,8,23
3374,4,finance,-1.0,0.84000000834465,7,12
3375,3,food,-1.0,0.84000000834465,8,13
3376,3,food,-1.0,0.84000000834465,8,0
3377,4,finance,-1.0,0.84000000834465,5,15
3378,3,food,-1.0,0.84000000834465,4,7
3379,3,food,-1.0,0.039999997913837494,8,9
3380,4,finance,-1.0,0.84000000834465,5,9
3381,3,food,-1.0,0.84000000834465,2,5
3382,3,food,-1.0,0.84000000834465,2,3
3383,3,food,0.0,0.84000000834465,8,20
3384,4,finance,-1.0,0.84000000834465,7,12
3385,4,finance,-1.0,0.84000000834465,7,4
3386,2,music,-1.0,0.84000000834465,3,6
3387,4,finance,-1.0,0.84000000834465,7,18
3388,4,finance,-1.0,0.84000000834465,7,0
3389,0,politics,0.0,0.039999997913837494,8,1
3390,2,music,-1.0,0.84000000834465,9,2
3391,3,food,-1.0,0.84000000834465,2,8
3392,2,music,-1.0,0.84000000834465,9,5
3393,3,food,-1.0,0.84000000834465,4,6
3394,3,food,-1.0,0.84000000834465,6,3
3395,3,food,-1.0,0.84000000834465,4,0
3396,3,food,-1.0,0.84000000834465,4,15
3397,3,food,0.0,0.84000000834465,0,22
3398,0,politics,0.0,0.039999997913837494,7,21
3399,1,sports,0.0,0.039999997913837494,9,1
3400,3,food,-1.0,0.84000000834465,8,7
3401,2,music,0.0,0.84000000834465,9,18
3402,3,food,-1.0,0.84000000834465,6,16
3403,4,finance,-1.0,0.84000000834465,1,4
3404,4,finance,-1.0,0.84000000834465,1,18
3405,3,food,0.0,0.84000000834465,4,23
3406,2,music,-1.0,0.84000000834465,9,12
3407,3,food,-1.0,0.84000000834465,4,17
3408,2,music,-1.0,0.84000000834465,3,9
3409,4,finance,0.0,0.84000000834465,3,17
3410,1,sports,-1.0,0.84000000834465,8,6
3411,3,food,-1.0,0.84000000834465,4,10
3412,2,music,-1.0,0.84000000834465,9,6
3413,2,music,-1.0,0.84000000834465,3,9
3414,2,music,0.0,0.84000000834465,9,15
3415,2,music,-1.0,0.039999997913837494,9,4
3416,3,food,-1.0,0.84000000834465,4,16
3417,3,food,-1.0,0.84000000834465,8,14
3418,2,music,0.0,0.039999997913837494,0,22
3419,4,finance,-1.0,0.84000000834465,5,16
3420,3,food,-1.0,0.84000000834465,2,4
3421,3,food,0.0,0.84000000834465,0,23
3422,3,food,0.0,0.039999997913837494,9,19
3423,4,finance,-1.0,0.84000000834465,5,4
3424,2,music,0.0,0.84000000834465,9,22
3425,3,food,-1.0,0.84000000834465,2,10
3426,2,music,-1.0,0.84000000834465,1,1
3427,3,food,-1.0,0.84000000834465,0,10
3428,3,food,-1.0,0.84000000834465,2,10
3429,1,sports,-1.0,0.84000000834465,0,4
3430,3,food,-1.0,0.84000000834465,0,7
3431,3,food,-1.0,0.84000000834465,0,17
3432,4,finance,-1.0,0.84000000834465,5,10
3433,4,finance,-1.0,0.039999997913837494,0,6
3434,4,finance,-1.0,0.84000000834465,7,7
3435,4,finance,-1.0,0.84000000834465,7,13
3436,3,food,-1.0,0.84000000834465,8,3
3437,4,finance,-1.0,0.84000000834465,7,2
3438,4,finance,-1.0,0.84000000834465,9,7
3439,2,music,0.0,0.84000000834465,1,22
3440,4,finance,-1.0,0.84000000834465,7,0
3441,3,food,-1.0,0.84000000834465,4,2
3442,4,finance,-1.0,0.84000000834465,7,1
3443,4,finance,0.0,0.84000000834465,9,19
3444,4,finance,-1.0,0.84000000834465,1,2
3445,0,politics,0.0,0.84000000834465,6,21
3446,3,food,-1.0,0.84000000834465,4,9
3447,3,food,-1.0,0.84000000834465,2,1
3448,2,music,-1.0,0.84000000834465,3,10
3449,4,finance,-1.0,0.84000000834465,7,9
3450,4,finance,-1.0,0.84000000834465,5,0
3451,3,food,-1.0,0.84000000834465,4,4
3452,2,music,0.0,0.84000000834465,9,18
3453,3,food,-1.0,0.84000000834465,6,13
3454,4,finance,-1.0,0.84000000834465,7,0
3455,0,politics,-1.0,0.84000000834465,3,0
3456,4,finance,-1.0,0.84000000834465,7,10
3457,2,music,0.0,0.84000000834465,3,23
3458,3,food,-1.0,0.84000000834465,4,13
3459,4,finance,-1.0,0.84000000834465,1,16
3460,2,music,-1.0,0.84000000834465,3,9
3461,3,food,-1.0,0.84000000834465,0,11
3462,3,food,-1.0,0.84000000834465,2,4
3463,3,food,-1.0,0.84000000834465,6,9
3464,3,food,-1.0,0.84000000834465,6,1
3465,2,music,-1.0,0.84000000834465,9,3
3466,3,food,-1.0,0.84000000834465,2,5
3467,0,politics,-1.0,0.039999997913837494,3,1
3468,4,finance,-1.0,0.84000000834465,5,18
3469,2,music,-1.0,0.84000000834465,3,11
3470,4,finance,-1.0,0.84000000834465,5,13
3471,4,finance,0.0,0.84000000834465,7,20
3472,1,sports,0.0,0.039999997913837494,8,13
3473,4,finance,0.0,0.84000000834465,5,23
3474,2,music,-1.0,0.84000000834465,9,0
3475,2,music,0.0,0.039999997913837494,4,22
3476,1,sports,-1.0,0.039999997913837494,1,12
3477,3,food,-1.0,0.84000000834465,0,14
3478,2,music,-1.0,0.84000000834465,9,3
3479,3,food,-1.0,0.84000000834465,4,15
3480,3,food,0.0,0.84000000834465,6,22
3481,0,politics,0.0,0.039999997913837494,3,17
3482,4,finance,-1.0,0.84000000834465,1,11
3483,3,food,0.0,0.84000000834465,4,23
3484,4,finance,0.0,0.84000000834465,7,22
3485,4,finance,0.0,0.84000000834465,7,21
3486,2,music,0.0,0.84000000834465,3,18
3487,3,food,-1.0,0.84000000834465,4,9
3488,3,food,-1.0,0.84000000834465,6,14
3489,1,sports,-1.0,0.84000000834465,1,10
3490,2,music,-1.0,0.84000000834465,3,11
3491,1,sports,0.0,0.039999997913837494,4,14
3492,4,finance,-1.0,0.84000000834465,5,16
3493,2,music,0.0,0.84000000834465,9,22
3494,3,food,-1.0,0.84000000834465,8,18
3495,0,politics,0.0,0.039999997913837494,2,4
3496,2,music,-1.0,0.84000000834465,9,3
3497,3,food,0.0,0.84000000834465,2,20
3498,2,music,-1.0,0.84000000834465,9,6
3499,3,food,-1.0,0.84000000834465,6,18
3500,4,finance,0.0,0.84000000834465,9,17
3501,3,food,0.0,0.84000000834465,0,23
3502,3,food,0.0,0.84000000834465,6,23
3503,3,food,-1.0,0.84000000834465,2,12
3504,3,food,-1.0,0.84000000834465,0,8
3505,3,food,-1.0,0.84000000834465,6,11
3506,3,food,0.0,0.039999997913837494,9,19
3507,4,finance,0.0,0.84000000834465,3,15
3508,3,food,-1.0,0.84000000834465,2,8
3509,3,food,0.0,0.039999997913837494,1,3
3510,3,food,-1.0,0.84000000834465,4,13
3511,1,sports,-1.0,0.84000000834465,0,6
3512,3,food,-1.0,0.84000000834465,4,5
3513,4,finance,-1.0,0.84000000834465,5,18
3514,1,sports,0.0,0.039999997913837494,6,19
3515,2,music,-1.0,0.84000000834465,9,10
3516,4,finance,0.0,0.84000000834465,3,15
3517,4,finance,-1.0,0.84000000834465,5,18
3518,4,finance,-1.0,0.84000000834465,5,13
3519,2,music,0.0,0.84000000834465,9,20
3520,3,food,-1.0,0.84000000834465,2,1
3521,1,sports,0.0,0.039999997913837494,8,17
3522,4,finance,0.0,0.84000000834465,3,16
3523,3,food,-1.0,0.84000000834465,6,8
3524,3,food,0.0,0.84000000834465,0,23
3525,2,music,-1.0,0.039999997913837494,0,9
3526,3,food,-1.0,0.84000000834465,0,5
3527,4,finance,-1.0,0.84000000834465,5,5
3528,2,music,0.0,0.84000000834465,9,23
3529,1,sports,-1.0,0.84000000834465,1,10
3530,2,music,0.0,0.84000000834465,9,22
3531,3,food,-1.0,0.84000000834465,0,7
3532,2,music,0.0,0.039999997913837494,7,5
3533,3,food,-1.0,0.84000000834465,0,16
3534,3,food,-1.0,0.84000000834465,0,18
3535,4,finance,-1.0,0.84000000834465,5,12
3536,3,food,0.0,0.84000000834465,8,23
3537,3,food,-1.0,0.84000000834465,2,6
3538,3,food,0.0,0.039999997913837494,5,15
3539,1,sports,-1.0,0.039999997913837494,6,5
3540,4,finance,-1.0,0.84000000834465,7,3
3541,3,food,-1.0,0.84000000834465,4,13
3542,3,food,-1.0,0.84000000834465,6,8
3543,4,finance,-1.0,0.84000000834465,5,14
3544,3,food,-1.0,0.84000000834465,4,0
3545,3,food,-1.0,0.84000000834465,2,0
3546,2,music,-1.0,0.84000000834465,9,1
3547,4,finance,-1.0,0.84000000834465,7,8
3548,3,food,-1.0,0.84000000834465,0,14
3549,2,music,-1.0,0.039999997913837494,0,7
3550,3,food,-1.0,0.84000000834465,2,14
3551,3,food,-1.0,0.84000000834465,2,1
3552,1,sports,0.0,0.039999997913837494,7,16
3553,1,sports,0.0,0.039999997913837494,8,12
3554,3,food,-1.0,0.84000000834465,2,15
3555,2,music,-1.0,0.84000000834465,9,10
3556,3,food,-1.0,0.84000000834465,0,5
3557,4,finance,-1.0,0.84000000834465,9,7
3558,4,finance,-1.0,0.84000000834465,1,15
3559,3,food,-1.0,0.84000000834465,2,17
3560,4,finance,0.0,0.039999997913837494,2,15
3561,4,finance,0.0,0.84000000834465,9,17
3562,1,sports,0.0,0.039999997913837494,6,20
3563,4,finance,-1.0,0.84000000834465,7,18
3564,3,food,-1.0,0.84000000834465,0,15
3565,3,food,-1.0,0.84000000834465,2,10
3566,2,music,-1.0,0.84000000834465,3,10
3567,4,finance,-1.0,0.84000000834465,1,18
3568,4,finance,-1.0,0.84000000834465,3,12
3569,1,sports,-1.0,0.84000000834465,1,3
3570,4,finance,-1.0,0.84000000834465,9,4
3571,3,food,-1.0,0.84000000834465,8,6
3572,4,finance,-1.0,0.84000000834465,1,12
3573,3,food,-1.0,0.84000000834465,2,1
3574,3,food,0.0,0.84000000834465,0,23
3575,2,music,-1.0,0.84000000834465,6,2
3576,4,finance,-1.0,0.84000000834465,7,1
3577,3,food,-1.0,0.84000000834465,6,8
3578,0,politics,0.0,0.039999997913837494,1,0
3579,4,finance,-1.0,0.84000000834465,5,17
3580,2,music,-1.0,0.84000000834465,9,3
3581,3,food,-1.0,0.84000000834465,6,11
3582,3,food,-1.0,0.84000000834465,0,17
3583,4,finance,-1.0,0.84000000834465,7,9
3584,2,music,0.0,0.84000000834465,9,23
3585,3,food,-1.0,0.84000000834465,8,16
3586,4,finance,-1.0,0.84000000834465,7,7
3587,4,finance,-1.0,0.84000000834465,5,17
3588,3,food,0.0,0.84000000834465,6,21
3589,0,politics,-1.0,0.84000000834465,3,8
3590,3,food,0.0,0.84000000834465,6,22
3591,2,music,-1.0,0.84000000834465,3,9
3592,4,finance,0.0,0.039999997913837494,4,15
3593,4,finance,-1.0,0.84000000834465,7,9
3594,3,food,-1.0,0.84000000834465,0,1
3595,4,finance,-1.0,0.84000000834465,7,9
3596,1,sports,0.0,0.039999997913837494,9,5
3597,2,music,-1.0,0.039999997913837494,0,4
3598,3,food,-1.0,0.84000000834465,4,3
3599,2,music,-1.0,0.84000000834465,3,11
3600,4,finance,-1.0,0.84000000834465,5,0
3601,4,finance,-1.0,0.84000000834465,5,18
3602,3,food,-1.0,0.84000000834465,0,17
3603,4,finance,-1.0,0.84000000834465,7,9
3604,2,music,0.0,0.84000000834465,3,23
3605,4,finance,-1.0,0.84000000834465,7,16
3606,1,sports,0.0,0.84000000834465,1,20
3607,4,finance,-1.0,0.84000000834465,1,17
3608,1,sports,-1.0,0.84000000834465,1,10
3609,4,finance,-1.0,0.84000000834465,1,6
3610,4,finance,0.0,0.84000000834465,5,20
3611,3,food,0.0,0.84000000834465,4,23
3612,4,finance,-1.0,0.84000000834465,1,18
3613,3,food,0.0,0.039999997913837494,3,1
3614,3,food,-1.0,0.84000000834465,8,15
3615,1,sports,-1.0,0.84000000834465,1,3
3616,4,finance,-1.0,0.84000000834465,5,0
3617,2,music,0.0,0.84000000834465,9,22
3618,3,food,-1.0,0.84000000834465,2,4
3619,3,food,-1.0,0.84000000834465,4,7
3620,3,food,0.0,0.039999997913837494,9,0
3621,3,food,0.0,0.84000000834465,2,23
3622,4,finance,-1.0,0.84000000834465,5,3
3623,0,politics,-1.0,0.039999997913837494,0,5
3624,3,food,-1.0,0.84000000834465,0,5
3625,4,finance,-1.0,0.84000000834465,7,15
3626,4,finance,-1.0,0.84000000834465,5,7
3627,2,music,0.0,0.039999997913837494,7,4
3628,3,food,-1.0,0.84000000834465,6,5
3629,3,food,-1.0,0.84000000834465,0,3
3630,1,sports,-1.0,0.039999997913837494,6,1
3631,3,food,-1.0,0.84000000834465,6,19
3632,2,music,-1.0,0.84000000834465,6,9
3633,3,food,-1.0,0.84000000834465,0,19
3634,3,food,-1.0,0.84000000834465,6,0
3635,3,food,-1.0,0.84000000834465,0,14
3636,0,politics,0.0,0.039999997913837494,7,20
3637,4,finance,0.0,0.039999997913837494,2,15
3638,4,finance,-1.0,0.84000000834465,7,19
3639,1,sports,0.0,0.84000000834465,1,22
3640,3,food,-1.0,0.84000000834465,6,7
3641,1,sports,0.0,0.039999997913837494,5,0
